File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
frankfurt_000001_072155_gtFine_labelTrainIds.png,94.65,87.05,-7.6
frankfurt_000001_072295_gtFine_labelTrainIds.png,95.87,89.76,-6.11
frankfurt_000001_073088_gtFine_labelTrainIds.png,92.09,91.85,-0.23
frankfurt_000001_073243_gtFine_labelTrainIds.png,92.47,89.23,-3.24
frankfurt_000001_073464_gtFine_labelTrainIds.png,94.34,89.23,-5.11
frankfurt_000001_073911_gtFine_labelTrainIds.png,96.43,91.92,-4.51
frankfurt_000001_075296_gtFine_labelTrainIds.png,90.89,89.51,-1.38
frankfurt_000001_075984_gtFine_labelTrainIds.png,91.02,89.51,-1.51
frankfurt_000001_076502_gtFine_labelTrainIds.png,95.5,92.24,-3.26
frankfurt_000001_077092_gtFine_labelTrainIds.png,93.24,91.97,-1.28
frankfurt_000001_077233_gtFine_labelTrainIds.png,93.25,93.05,-0.21
frankfurt_000001_077434_gtFine_labelTrainIds.png,92.15,90.48,-1.67
frankfurt_000001_078803_gtFine_labelTrainIds.png,90.6,85.44,-5.16
frankfurt_000001_079206_gtFine_labelTrainIds.png,91.47,89.74,-1.74
frankfurt_000001_080091_gtFine_labelTrainIds.png,95.34,93.5,-1.84
frankfurt_000001_080391_gtFine_labelTrainIds.png,93.79,93.24,-0.55
frankfurt_000001_080830_gtFine_labelTrainIds.png,82.64,78.82,-3.82
frankfurt_000001_082087_gtFine_labelTrainIds.png,87.99,87.75,-0.24
frankfurt_000001_082466_gtFine_labelTrainIds.png,94.55,92.03,-2.52
frankfurt_000001_083029_gtFine_labelTrainIds.png,94.87,92.7,-2.17
frankfurt_000001_083199_gtFine_labelTrainIds.png,94.53,91.69,-2.84
frankfurt_000001_083852_gtFine_labelTrainIds.png,91.33,88.33,-3.0
lindau_000000_000019_gtFine_labelTrainIds.png,90.4,90.09,-0.31
lindau_000001_000019_gtFine_labelTrainIds.png,96.01,95.64,-0.37
lindau_000002_000019_gtFine_labelTrainIds.png,95.84,93.94,-1.91
lindau_000003_000019_gtFine_labelTrainIds.png,88.73,93.13,4.4
lindau_000004_000019_gtFine_labelTrainIds.png,89.39,95.85,6.46
lindau_000005_000019_gtFine_labelTrainIds.png,85.3,88.87,3.57
lindau_000006_000019_gtFine_labelTrainIds.png,88.72,92.97,4.26
lindau_000007_000019_gtFine_labelTrainIds.png,89.54,95.33,5.8
lindau_000008_000019_gtFine_labelTrainIds.png,96.21,91.88,-4.33
lindau_000009_000019_gtFine_labelTrainIds.png,93.46,91.45,-2.01
lindau_000010_000019_gtFine_labelTrainIds.png,87.99,86.71,-1.28
lindau_000011_000019_gtFine_labelTrainIds.png,85.97,83.14,-2.83
lindau_000012_000019_gtFine_labelTrainIds.png,79.78,77.29,-2.5
lindau_000013_000019_gtFine_labelTrainIds.png,92.79,91.5,-1.29
lindau_000014_000019_gtFine_labelTrainIds.png,97.21,96.38,-0.83
lindau_000015_000019_gtFine_labelTrainIds.png,96.86,96.41,-0.45
lindau_000016_000019_gtFine_labelTrainIds.png,91.3,96.16,4.86
lindau_000017_000019_gtFine_labelTrainIds.png,93.02,66.54,-26.48
lindau_000018_000019_gtFine_labelTrainIds.png,93.45,73.48,-19.98
lindau_000019_000019_gtFine_labelTrainIds.png,95.29,66.77,-28.52
lindau_000020_000019_gtFine_labelTrainIds.png,82.29,90.97,8.68
lindau_000021_000019_gtFine_labelTrainIds.png,81.24,90.14,8.9
lindau_000022_000019_gtFine_labelTrainIds.png,89.57,94.91,5.34
lindau_000023_000019_gtFine_labelTrainIds.png,68.97,91.57,22.6
lindau_000024_000019_gtFine_labelTrainIds.png,60.86,90.26,29.39
lindau_000025_000019_gtFine_labelTrainIds.png,72.59,90.92,18.33
lindau_000026_000019_gtFine_labelTrainIds.png,75.47,89.65,14.18
lindau_000027_000019_gtFine_labelTrainIds.png,92.14,95.68,3.54
lindau_000028_000019_gtFine_labelTrainIds.png,82.32,94.83,12.51
lindau_000029_000019_gtFine_labelTrainIds.png,84.73,84.51,-0.22
lindau_000030_000019_gtFine_labelTrainIds.png,68.83,94.55,25.72
lindau_000031_000019_gtFine_labelTrainIds.png,63.52,94.2,30.68
lindau_000032_000019_gtFine_labelTrainIds.png,65.67,85.31,19.64
lindau_000033_000019_gtFine_labelTrainIds.png,55.8,93.9,38.1
lindau_000034_000019_gtFine_labelTrainIds.png,88.03,64.45,-23.58
lindau_000035_000019_gtFine_labelTrainIds.png,90.14,53.76,-36.38
lindau_000036_000019_gtFine_labelTrainIds.png,67.3,94.67,27.38
lindau_000037_000019_gtFine_labelTrainIds.png,72.88,94.6,21.72
lindau_000038_000019_gtFine_labelTrainIds.png,68.15,92.86,24.71
lindau_000039_000019_gtFine_labelTrainIds.png,56.93,93.92,36.99
lindau_000040_000019_gtFine_labelTrainIds.png,95.56,73.84,-21.71
lindau_000041_000019_gtFine_labelTrainIds.png,75.73,94.89,19.16
lindau_000042_000019_gtFine_labelTrainIds.png,67.48,81.47,13.99
lindau_000043_000019_gtFine_labelTrainIds.png,69.08,94.72,25.64
lindau_000044_000019_gtFine_labelTrainIds.png,93.65,66.03,-27.63
lindau_000045_000019_gtFine_labelTrainIds.png,91.17,64.64,-26.53
lindau_000046_000019_gtFine_labelTrainIds.png,96.08,64.02,-32.05
lindau_000047_000019_gtFine_labelTrainIds.png,92.06,63.65,-28.41
lindau_000048_000019_gtFine_labelTrainIds.png,92.31,65.47,-26.84
lindau_000049_000019_gtFine_labelTrainIds.png,80.08,65.01,-15.06
lindau_000050_000019_gtFine_labelTrainIds.png,93.52,70.02,-23.5
lindau_000051_000019_gtFine_labelTrainIds.png,83.22,62.75,-20.47
lindau_000052_000019_gtFine_labelTrainIds.png,91.17,60.56,-30.61
lindau_000053_000019_gtFine_labelTrainIds.png,97.84,92.63,-5.22
lindau_000054_000019_gtFine_labelTrainIds.png,89.54,88.27,-1.28
lindau_000055_000019_gtFine_labelTrainIds.png,93.26,88.92,-4.34
lindau_000056_000019_gtFine_labelTrainIds.png,94.05,93.82,-0.23
lindau_000057_000019_gtFine_labelTrainIds.png,84.46,83.49,-0.97
lindau_000058_000019_gtFine_labelTrainIds.png,92.31,97.81,5.5
munster_000000_000019_gtFine_labelTrainIds.png,93.45,93.25,-0.21
munster_000001_000019_gtFine_labelTrainIds.png,93.3,95.71,2.41
munster_000002_000019_gtFine_labelTrainIds.png,95.05,96.11,1.06
munster_000003_000019_gtFine_labelTrainIds.png,92.52,94.8,2.29
munster_000004_000019_gtFine_labelTrainIds.png,92.12,92.9,0.79
munster_000005_000019_gtFine_labelTrainIds.png,95.57,95.99,0.42
munster_000006_000019_gtFine_labelTrainIds.png,96.12,95.22,-0.9
munster_000007_000019_gtFine_labelTrainIds.png,94.52,94.44,-0.08
munster_000008_000019_gtFine_labelTrainIds.png,96.64,95.68,-0.95
munster_000009_000019_gtFine_labelTrainIds.png,96.0,94.95,-1.05
munster_000010_000019_gtFine_labelTrainIds.png,94.61,93.47,-1.14
munster_000011_000019_gtFine_labelTrainIds.png,95.99,93.16,-2.83
munster_000012_000019_gtFine_labelTrainIds.png,93.64,94.83,1.19
munster_000013_000019_gtFine_labelTrainIds.png,94.57,93.98,-0.59
munster_000014_000019_gtFine_labelTrainIds.png,94.25,95.33,1.09
munster_000015_000019_gtFine_labelTrainIds.png,96.73,94.47,-2.26
munster_000016_000019_gtFine_labelTrainIds.png,96.61,93.43,-3.18
munster_000017_000019_gtFine_labelTrainIds.png,96.2,92.37,-3.84
munster_000018_000019_gtFine_labelTrainIds.png,91.0,92.62,1.61
munster_000019_000019_gtFine_labelTrainIds.png,95.71,95.1,-0.61
munster_000020_000019_gtFine_labelTrainIds.png,93.99,95.71,1.71
munster_000021_000019_gtFine_labelTrainIds.png,90.91,88.36,-2.55
munster_000022_000019_gtFine_labelTrainIds.png,93.55,94.87,1.32
munster_000023_000019_gtFine_labelTrainIds.png,94.29,93.75,-0.54
munster_000024_000019_gtFine_labelTrainIds.png,95.33,96.04,0.71
munster_000025_000019_gtFine_labelTrainIds.png,91.81,93.43,1.63
munster_000026_000019_gtFine_labelTrainIds.png,92.5,91.68,-0.82
munster_000027_000019_gtFine_labelTrainIds.png,96.55,95.44,-1.11
munster_000028_000019_gtFine_labelTrainIds.png,95.43,95.6,0.17
munster_000029_000019_gtFine_labelTrainIds.png,95.2,94.29,-0.91
munster_000030_000019_gtFine_labelTrainIds.png,94.19,92.17,-2.02
munster_000031_000019_gtFine_labelTrainIds.png,94.61,92.93,-1.69
munster_000032_000019_gtFine_labelTrainIds.png,95.33,95.31,-0.02
munster_000033_000019_gtFine_labelTrainIds.png,95.31,93.39,-1.92
munster_000034_000019_gtFine_labelTrainIds.png,93.29,94.01,0.72
munster_000035_000019_gtFine_labelTrainIds.png,96.96,94.88,-2.07
munster_000036_000019_gtFine_labelTrainIds.png,96.55,95.82,-0.73
munster_000037_000019_gtFine_labelTrainIds.png,94.28,93.41,-0.87
munster_000038_000019_gtFine_labelTrainIds.png,92.99,93.84,0.85
munster_000039_000019_gtFine_labelTrainIds.png,93.99,93.69,-0.3
munster_000040_000019_gtFine_labelTrainIds.png,94.52,94.72,0.2
munster_000041_000019_gtFine_labelTrainIds.png,55.02,94.93,39.91
munster_000042_000019_gtFine_labelTrainIds.png,63.69,93.71,30.02
munster_000043_000019_gtFine_labelTrainIds.png,96.42,95.25,-1.18
munster_000044_000019_gtFine_labelTrainIds.png,94.73,93.86,-0.88
munster_000045_000019_gtFine_labelTrainIds.png,95.59,94.41,-1.17
munster_000046_000019_gtFine_labelTrainIds.png,94.44,93.05,-1.39
munster_000047_000019_gtFine_labelTrainIds.png,96.57,93.47,-3.09
munster_000048_000019_gtFine_labelTrainIds.png,96.48,94.22,-2.26
munster_000049_000019_gtFine_labelTrainIds.png,92.65,95.05,2.39
munster_000050_000019_gtFine_labelTrainIds.png,95.48,94.4,-1.08
munster_000051_000019_gtFine_labelTrainIds.png,94.29,95.83,1.54
munster_000052_000019_gtFine_labelTrainIds.png,95.65,93.63,-2.02
munster_000053_000019_gtFine_labelTrainIds.png,95.02,93.3,-1.72
munster_000054_000019_gtFine_labelTrainIds.png,95.77,94.09,-1.68
munster_000055_000019_gtFine_labelTrainIds.png,96.63,94.35,-2.29
munster_000056_000019_gtFine_labelTrainIds.png,96.14,95.02,-1.12
munster_000057_000019_gtFine_labelTrainIds.png,96.03,94.84,-1.19
munster_000058_000019_gtFine_labelTrainIds.png,93.76,95.24,1.49
munster_000059_000019_gtFine_labelTrainIds.png,91.32,92.01,0.69
munster_000060_000019_gtFine_labelTrainIds.png,94.52,94.36,-0.16
munster_000061_000019_gtFine_labelTrainIds.png,94.62,92.64,-1.97
munster_000062_000019_gtFine_labelTrainIds.png,94.82,93.74,-1.09
munster_000063_000019_gtFine_labelTrainIds.png,96.73,93.84,-2.9
munster_000064_000019_gtFine_labelTrainIds.png,96.57,95.61,-0.96
munster_000065_000019_gtFine_labelTrainIds.png,96.1,91.01,-5.09
munster_000066_000019_gtFine_labelTrainIds.png,86.58,93.43,6.86
munster_000067_000019_gtFine_labelTrainIds.png,95.9,95.68,-0.22
munster_000068_000019_gtFine_labelTrainIds.png,90.55,94.38,3.82
munster_000069_000019_gtFine_labelTrainIds.png,93.26,93.78,0.52
munster_000070_000019_gtFine_labelTrainIds.png,94.5,94.79,0.29
munster_000071_000019_gtFine_labelTrainIds.png,95.59,93.88,-1.7
munster_000072_000019_gtFine_labelTrainIds.png,94.07,94.99,0.92
munster_000073_000019_gtFine_labelTrainIds.png,96.17,95.82,-0.35
munster_000074_000019_gtFine_labelTrainIds.png,96.22,95.78,-0.44
munster_000075_000019_gtFine_labelTrainIds.png,96.15,95.77,-0.38
munster_000076_000019_gtFine_labelTrainIds.png,94.24,94.93,0.69
munster_000077_000019_gtFine_labelTrainIds.png,85.54,89.78,4.24
munster_000078_000019_gtFine_labelTrainIds.png,93.69,93.88,0.2
munster_000079_000019_gtFine_labelTrainIds.png,94.85,95.85,1.0
munster_000080_000019_gtFine_labelTrainIds.png,95.05,96.28,1.23
munster_000081_000019_gtFine_labelTrainIds.png,95.73,94.37,-1.36
munster_000082_000019_gtFine_labelTrainIds.png,70.16,97.43,27.27
munster_000083_000019_gtFine_labelTrainIds.png,96.57,95.45,-1.12
munster_000084_000019_gtFine_labelTrainIds.png,94.77,93.69,-1.08
munster_000085_000019_gtFine_labelTrainIds.png,96.39,92.79,-3.6
munster_000086_000019_gtFine_labelTrainIds.png,95.04,95.58,0.54
munster_000087_000019_gtFine_labelTrainIds.png,95.88,95.67,-0.2
munster_000088_000019_gtFine_labelTrainIds.png,94.23,96.58,2.35
munster_000089_000019_gtFine_labelTrainIds.png,93.4,95.56,2.16
munster_000090_000019_gtFine_labelTrainIds.png,91.88,95.98,4.1
munster_000091_000019_gtFine_labelTrainIds.png,96.03,95.66,-0.38
munster_000092_000019_gtFine_labelTrainIds.png,96.68,89.53,-7.15
munster_000093_000019_gtFine_labelTrainIds.png,92.81,95.34,2.53
munster_000094_000019_gtFine_labelTrainIds.png,95.35,95.2,-0.16
munster_000095_000019_gtFine_labelTrainIds.png,94.53,93.78,-0.74
munster_000096_000019_gtFine_labelTrainIds.png,95.45,94.6,-0.84
munster_000097_000019_gtFine_labelTrainIds.png,95.34,93.73,-1.6
munster_000098_000019_gtFine_labelTrainIds.png,96.68,94.89,-1.79
munster_000099_000019_gtFine_labelTrainIds.png,96.92,95.59,-1.33
munster_000100_000019_gtFine_labelTrainIds.png,91.35,94.06,2.71
munster_000101_000019_gtFine_labelTrainIds.png,95.05,95.63,0.58
munster_000102_000019_gtFine_labelTrainIds.png,95.25,94.97,-0.28
munster_000103_000019_gtFine_labelTrainIds.png,94.79,96.5,1.71
munster_000104_000019_gtFine_labelTrainIds.png,93.16,95.47,2.32
munster_000105_000019_gtFine_labelTrainIds.png,82.63,81.77,-0.86
munster_000106_000019_gtFine_labelTrainIds.png,94.94,96.34,1.4
munster_000107_000019_gtFine_labelTrainIds.png,94.23,96.91,2.68
munster_000108_000019_gtFine_labelTrainIds.png,95.05,95.78,0.73
munster_000109_000019_gtFine_labelTrainIds.png,94.16,95.48,1.31
munster_000110_000019_gtFine_labelTrainIds.png,94.87,94.16,-0.71
munster_000111_000019_gtFine_labelTrainIds.png,96.14,94.82,-1.32
munster_000112_000019_gtFine_labelTrainIds.png,96.51,94.97,-1.53
munster_000113_000019_gtFine_labelTrainIds.png,95.75,94.95,-0.8
munster_000114_000019_gtFine_labelTrainIds.png,94.47,94.83,0.37
munster_000115_000019_gtFine_labelTrainIds.png,95.47,93.2,-2.26
munster_000116_000019_gtFine_labelTrainIds.png,94.96,96.59,1.63
munster_000117_000019_gtFine_labelTrainIds.png,92.31,96.83,4.52
munster_000118_000019_gtFine_labelTrainIds.png,93.16,95.92,2.77
munster_000119_000019_gtFine_labelTrainIds.png,95.64,92.62,-3.02
munster_000120_000019_gtFine_labelTrainIds.png,95.75,94.44,-1.31
munster_000121_000019_gtFine_labelTrainIds.png,92.44,96.8,4.37
munster_000122_000019_gtFine_labelTrainIds.png,80.85,92.58,11.74
munster_000123_000019_gtFine_labelTrainIds.png,94.99,94.22,-0.77
munster_000124_000019_gtFine_labelTrainIds.png,92.94,94.09,1.15
munster_000125_000019_gtFine_labelTrainIds.png,95.62,91.68,-3.95
munster_000126_000019_gtFine_labelTrainIds.png,93.86,95.03,1.17
munster_000127_000019_gtFine_labelTrainIds.png,95.04,94.27,-0.77
munster_000128_000019_gtFine_labelTrainIds.png,89.8,94.54,4.74
munster_000129_000019_gtFine_labelTrainIds.png,91.16,94.28,3.12
munster_000130_000019_gtFine_labelTrainIds.png,85.45,89.4,3.94
munster_000131_000019_gtFine_labelTrainIds.png,95.05,92.03,-3.02
munster_000132_000019_gtFine_labelTrainIds.png,93.57,96.83,3.25
munster_000133_000019_gtFine_labelTrainIds.png,95.52,65.17,-30.35
munster_000134_000019_gtFine_labelTrainIds.png,94.98,96.01,1.03
munster_000135_000019_gtFine_labelTrainIds.png,96.21,95.03,-1.18
munster_000136_000019_gtFine_labelTrainIds.png,93.77,93.3,-0.47
munster_000137_000019_gtFine_labelTrainIds.png,94.69,96.22,1.53
munster_000138_000019_gtFine_labelTrainIds.png,92.37,94.41,2.04
munster_000139_000019_gtFine_labelTrainIds.png,67.37,92.39,25.02
munster_000140_000019_gtFine_labelTrainIds.png,69.57,96.72,27.16
munster_000141_000019_gtFine_labelTrainIds.png,64.05,95.83,31.78
munster_000142_000019_gtFine_labelTrainIds.png,67.79,97.17,29.38
munster_000143_000019_gtFine_labelTrainIds.png,64.27,94.51,30.25
munster_000144_000019_gtFine_labelTrainIds.png,58.75,95.88,37.14
munster_000145_000019_gtFine_labelTrainIds.png,54.27,94.32,40.05
munster_000146_000019_gtFine_labelTrainIds.png,55.57,88.03,32.46
munster_000147_000019_gtFine_labelTrainIds.png,61.01,96.53,35.52
munster_000148_000019_gtFine_labelTrainIds.png,92.73,64.52,-28.21
munster_000149_000019_gtFine_labelTrainIds.png,68.43,96.23,27.8
munster_000150_000019_gtFine_labelTrainIds.png,73.69,97.13,23.43
munster_000151_000019_gtFine_labelTrainIds.png,67.44,94.82,27.38
munster_000152_000019_gtFine_labelTrainIds.png,70.32,94.4,24.08
munster_000153_000019_gtFine_labelTrainIds.png,61.06,93.6,32.54
munster_000154_000019_gtFine_labelTrainIds.png,94.76,94.49,-0.27
munster_000155_000019_gtFine_labelTrainIds.png,93.07,94.56,1.49
munster_000156_000019_gtFine_labelTrainIds.png,94.49,94.9,0.41
munster_000157_000019_gtFine_labelTrainIds.png,95.93,95.57,-0.36
munster_000158_000019_gtFine_labelTrainIds.png,95.43,97.05,1.63
munster_000159_000019_gtFine_labelTrainIds.png,90.65,91.05,0.4
munster_000160_000019_gtFine_labelTrainIds.png,96.28,96.35,0.07
munster_000161_000019_gtFine_labelTrainIds.png,96.67,95.8,-0.87
munster_000162_000019_gtFine_labelTrainIds.png,95.75,94.31,-1.44
munster_000163_000019_gtFine_labelTrainIds.png,96.31,95.87,-0.44
munster_000164_000019_gtFine_labelTrainIds.png,95.61,96.51,0.9
munster_000165_000019_gtFine_labelTrainIds.png,94.71,94.36,-0.35
munster_000166_000019_gtFine_labelTrainIds.png,94.45,95.59,1.14
munster_000167_000019_gtFine_labelTrainIds.png,94.51,92.3,-2.21
munster_000168_000019_gtFine_labelTrainIds.png,94.42,96.54,2.12
munster_000169_000019_gtFine_labelTrainIds.png,91.75,92.7,0.95
munster_000170_000019_gtFine_labelTrainIds.png,94.09,95.88,1.79
munster_000171_000019_gtFine_labelTrainIds.png,86.28,90.45,4.17
munster_000172_000019_gtFine_labelTrainIds.png,94.67,96.25,1.57
munster_000173_000019_gtFine_labelTrainIds.png,82.72,92.83,10.11
